id_equipement_client,id_client,constructeur,modele_terminal,imei,imsi_sim_tag_code,iccid_sim_card,type_carte_sim,compatible_5g,compatible_5g_standalone,annee_commercialisation,date_premiere_connexion_reseau
EQP-01627,CLI-01627,Google,Pixel 8 Pro 5G,355327140024015,208103843101586,893310531693788227,Nano-SIM Physique,True,True,2025,2024-04-26
EQP-01628,CLI-01628,Cisco,Routeur 5G Pro Industrial,356386178886896,208105758340001,893310594883411810,Nano-SIM Physique,True,True,2025,2023-03-19
EQP-01629,CLI-01629,Cisco,Routeur 5G Pro Industrial,353692621168827,208109732549746,893310566320947292,Nano-SIM Physique,True,True,2023,2023-06-15
EQP-01630,CLI-01630,Xiaomi,Xiaomi 13 Pro 5G,354204508142566,208103044975622,893310520753019029,Nano-SIM Physique,True,False,2025,2023-11-20
EQP-01631,CLI-01631,Apple,iPhone 15 Pro 5G,355068104231573,208103601485799,893310363424144493,eSIM Virtuelle,True,True,2024,2023-02-07
EQP-01632,CLI-01632,Google,Pixel 8 Pro 5G,354667286415793,208109481923388,893310971249257087,Nano-SIM Physique,True,True,2025,2024-02-14
EQP-01633,CLI-01633,Apple,iPhone 14 5G,352998449990611,208106003173283,893310480539033862,eSIM Virtuelle,True,False,2024,2023-07-26
EQP-01634,CLI-01634,Apple,iPhone 14 5G,356944944910916,208108298086901,893310142993233936,eSIM Virtuelle,True,False,2024,2024-04-15
EQP-01635,CLI-01635,Samsung,Galaxy A55 5G,353750362776590,208105105325852,893310771602785766,eSIM Virtuelle,True,False,2024,2023-11-01
EQP-01636,CLI-01636,Apple,iPhone 14 5G,356495909364715,208104264118080,893310515031967125,eSIM Virtuelle,True,False,2023,2024-06-18
EQP-01637,CLI-01637,Google,Pixel 8 Pro 5G,355582336937520,208108493812373,893310523521620857,Nano-SIM Physique,True,True,2023,2023-05-23
EQP-01638,CLI-01638,Apple,iPhone 15 Pro 5G,356843438781859,208107626589438,893310376897415983,Nano-SIM Physique,True,True,2025,2023-11-21
EQP-01639,CLI-01639,Apple,iPhone 15 Pro 5G,351463963632633,208103220642121,893310634303645962,Nano-SIM Physique,True,True,2025,2023-01-27
EQP-01640,CLI-01640,Apple,iPhone 15 Pro 5G,351177199439358,208103713672425,893310156663792605,Nano-SIM Physique,True,True,2025,2023-07-11
EQP-01641,CLI-01641,Apple,iPhone 15 Pro 5G,358722839061370,208102174865299,893310480811027923,Nano-SIM Physique,True,True,2025,2023-03-11
EQP-01642,CLI-01642,Apple,iPhone 14 5G,355188606446754,208101114444628,893310662421898089,Nano-SIM Physique,True,False,2023,2023-05-28
EQP-01643,CLI-01643,Apple,iPhone 14 5G,356313507461660,208103223172009,893310899037606325,eSIM Virtuelle,True,False,2025,2023-11-30
EQP-01644,CLI-01644,Apple,iPhone 15 Pro 5G,358910947471512,208108739642850,893310846644022260,Nano-SIM Physique,True,True,2025,2023-12-17
EQP-01645,CLI-01645,Apple,iPhone 15 Pro 5G,355423729985303,208102685450517,893310600497783132,eSIM Virtuelle,True,True,2024,2023-08-04
EQP-01646,CLI-01646,Apple,iPhone 14 5G,351532942254560,208105607948713,893310141787417936,eSIM Virtuelle,True,False,2023,2024-03-11
EQP-01647,CLI-01647,Samsung,Galaxy S24 Ultra 5G,355840695254322,208106378931528,893310663194098188,eSIM Virtuelle,True,True,2025,2024-08-16
EQP-01648,CLI-01648,Google,Pixel 8 Pro 5G,353531801556172,208106795919158,893310981994308525,eSIM Virtuelle,True,True,2023,2023-12-22
EQP-01649,CLI-01649,Samsung,Galaxy A55 5G,355988693805845,208101898721495,893310426194470394,eSIM Virtuelle,True,False,2023,2023-10-19
EQP-01650,CLI-01650,Samsung,Galaxy A55 5G,352038001063113,208102727498370,893310297956035039,eSIM Virtuelle,True,False,2025,2023-08-03
EQP-01651,CLI-01651,Samsung,Galaxy A55 5G,354451323723980,208101474648320,893310845582907687,Nano-SIM Physique,True,False,2024,2023-05-25
EQP-01652,CLI-01652,Google,Pixel 8 Pro 5G,352931952012274,208109518020327,893310673437929316,Nano-SIM Physique,True,True,2023,2023-06-22
EQP-01653,CLI-01653,Samsung,Galaxy A55 5G,356701470644277,208108327950953,893310773407683068,eSIM Virtuelle,True,False,2025,2023-05-01
EQP-01654,CLI-01654,Cisco,Routeur 5G Pro Industrial,359988986191425,208105301838442,893310767011681265,eSIM Virtuelle,True,True,2024,2023-09-30
EQP-01655,CLI-01655,Samsung,Galaxy S24 Ultra 5G,354947393205576,208107261851788,893310770104959831,Nano-SIM Physique,True,True,2024,2023-08-02
EQP-01656,CLI-01656,Google,Pixel 8 Pro 5G,359917587402230,208103398275253,893310486429546734,Nano-SIM Physique,True,True,2024,2024-06-15
EQP-01657,CLI-01657,Samsung,Galaxy A55 5G,358718494373603,208107779289688,893310324209170714,eSIM Virtuelle,True,False,2025,2023-07-31
EQP-01658,CLI-01658,Samsung,Galaxy A55 5G,359949073243006,208108527794535,893310967167654261,Nano-SIM Physique,True,False,2025,2023-03-17
EQP-01659,CLI-01659,Cisco,Routeur 5G Pro Industrial,353755722766753,208104547726394,893310619620308411,eSIM Virtuelle,True,True,2023,2023-08-18
EQP-01660,CLI-01660,Xiaomi,Xiaomi 13 Pro 5G,353273171365192,208106058245548,893310958772946029,eSIM Virtuelle,True,False,2025,2023-07-12
EQP-01661,CLI-01661,Apple,iPhone 14 5G,359414110542885,208108340728666,893310511924992098,eSIM Virtuelle,True,False,2024,2023-05-08
EQP-01662,CLI-01662,Samsung,Galaxy S24 Ultra 5G,355888940923895,208103891999283,893310795550164814,eSIM Virtuelle,True,True,2024,2023-10-10
EQP-01663,CLI-01663,Xiaomi,Xiaomi 13 Pro 5G,356985118135436,208106090234805,893310631062754364,eSIM Virtuelle,True,False,2025,2023-07-19
EQP-01664,CLI-01664,Xiaomi,Xiaomi 13 Pro 5G,359916956237269,208109989252969,893310514861587393,Nano-SIM Physique,True,False,2025,2024-03-15
EQP-01665,CLI-01665,Xiaomi,Xiaomi 13 Pro 5G,359618789559523,208102321382127,893310861329193202,eSIM Virtuelle,True,False,2023,2024-03-05
EQP-01666,CLI-01666,Apple,iPhone 14 5G,353884965484144,208109273178763,893310187248622651,eSIM Virtuelle,True,False,2024,2023-10-02
EQP-01667,CLI-01667,Apple,iPhone 14 5G,351966008478341,208106445177794,893310923998563690,eSIM Virtuelle,True,False,2024,2024-06-21
EQP-01668,CLI-01668,Xiaomi,Xiaomi 13 Pro 5G,357922737367276,208107294667043,893310590418571015,Nano-SIM Physique,True,False,2025,2024-06-07
EQP-01669,CLI-01669,Google,Pixel 8 Pro 5G,357686559636205,208102091909719,893310774900062092,Nano-SIM Physique,True,True,2023,2023-08-19
EQP-01670,CLI-01670,Samsung,Galaxy A55 5G,354937702731825,208105623079966,893310689085817154,eSIM Virtuelle,True,False,2023,2024-07-09
EQP-01671,CLI-01671,Cisco,Routeur 5G Pro Industrial,356756276651433,208105801137463,893310712571366473,eSIM Virtuelle,True,True,2025,2024-03-08
EQP-01672,CLI-01672,Apple,iPhone 15 Pro 5G,356734910246071,208108205733005,893310555034063322,Nano-SIM Physique,True,True,2023,2024-05-14
EQP-01673,CLI-01673,Google,Pixel 8 Pro 5G,358205272436354,208102042536745,893310878582707661,eSIM Virtuelle,True,True,2023,2023-09-08
EQP-01674,CLI-01674,Xiaomi,Xiaomi 13 Pro 5G,359601348636612,208105471584437,893310140275484256,Nano-SIM Physique,True,False,2025,2024-08-18
EQP-01675,CLI-01675,Samsung,Galaxy S24 Ultra 5G,353645685645937,208106394345828,893310430202492758,Nano-SIM Physique,True,True,2024,2023-07-03
EQP-01676,CLI-01676,Xiaomi,Xiaomi 13 Pro 5G,355054951346634,208106852179049,893310194383392294,Nano-SIM Physique,True,False,2023,2023-03-05
EQP-01677,CLI-01677,Samsung,Galaxy S24 Ultra 5G,354229437948422,208107294206103,893310912840976879,Nano-SIM Physique,True,True,2025,2024-03-03
EQP-01678,CLI-01678,Xiaomi,Xiaomi 13 Pro 5G,352309957423936,208108362260087,893310272289245276,eSIM Virtuelle,True,False,2023,2023-05-27
EQP-01679,CLI-01679,Google,Pixel 8 Pro 5G,357156251530327,208103507467507,893310735683259224,eSIM Virtuelle,True,True,2025,2023-11-10
EQP-01680,CLI-01680,Google,Pixel 8 Pro 5G,359017912056813,208106148829106,893310379106135062,Nano-SIM Physique,True,True,2023,2023-09-03
EQP-01681,CLI-01681,Samsung,Galaxy A55 5G,352099559484581,208106182834713,893310212115091779,Nano-SIM Physique,True,False,2024,2024-01-26
EQP-01682,CLI-01682,Apple,iPhone 14 5G,355876445474005,208104374457996,893310319467437096,Nano-SIM Physique,True,False,2024,2023-08-22
EQP-01683,CLI-01683,Cisco,Routeur 5G Pro Industrial,353770772343064,208103937946148,893310899309650787,Nano-SIM Physique,True,True,2025,2024-06-23
EQP-01684,CLI-01684,Apple,iPhone 15 Pro 5G,358520736846401,208108647184599,893310229992375176,eSIM Virtuelle,True,True,2025,2024-07-17
EQP-01685,CLI-01685,Samsung,Galaxy A55 5G,357536858417877,208107394613262,893310173210921916,eSIM Virtuelle,True,False,2024,2024-07-07
EQP-01686,CLI-01686,Google,Pixel 8 Pro 5G,358975451270791,208103690860405,893310915130485843,Nano-SIM Physique,True,True,2023,2023-01-28
EQP-01687,CLI-01687,Samsung,Galaxy S24 Ultra 5G,359841085050709,208108852575469,893310360359763493,Nano-SIM Physique,True,True,2024,2023-08-27
EQP-01688,CLI-01688,Samsung,Galaxy A55 5G,351115743970651,208109806503560,893310361973784637,eSIM Virtuelle,True,False,2024,2023-11-02
EQP-01689,CLI-01689,Samsung,Galaxy S24 Ultra 5G,356624612777024,208109869747624,893310166407517505,Nano-SIM Physique,True,True,2025,2023-03-11
EQP-01690,CLI-01690,Xiaomi,Xiaomi 13 Pro 5G,352724633541931,208103644882155,893310742098444481,eSIM Virtuelle,True,False,2023,2023-11-28
EQP-01691,CLI-01691,Apple,iPhone 14 5G,351304103026793,208109439943331,893310576189280906,Nano-SIM Physique,True,False,2023,2023-12-19
EQP-01692,CLI-01692,Xiaomi,Xiaomi 13 Pro 5G,354395827793011,208104463111779,893310230262113321,Nano-SIM Physique,True,False,2024,2023-06-27
EQP-01693,CLI-01693,Samsung,Galaxy S24 Ultra 5G,355736931361924,208109892480126,893310707306606421,Nano-SIM Physique,True,True,2024,2023-12-01
EQP-01694,CLI-01694,Apple,iPhone 14 5G,356968513608018,208109803695051,893310431551472528,eSIM Virtuelle,True,False,2024,2023-08-21
EQP-01695,CLI-01695,Samsung,Galaxy A55 5G,352578039366077,208108268335143,893310526681808582,Nano-SIM Physique,True,False,2025,2023-05-27
EQP-01696,CLI-01696,Cisco,Routeur 5G Pro Industrial,353560685025882,208107833924787,893310559189905715,Nano-SIM Physique,True,True,2023,2024-08-05
EQP-01697,CLI-01697,Samsung,Galaxy S24 Ultra 5G,359900243691829,208109583323461,893310439190361821,Nano-SIM Physique,True,True,2025,2024-02-26
EQP-01698,CLI-01698,Samsung,Galaxy A55 5G,352681321340609,208101099158630,893310372267883211,Nano-SIM Physique,True,False,2025,2023-01-11
EQP-01699,CLI-01699,Apple,iPhone 14 5G,356673224300248,208101910370030,893310247092790789,Nano-SIM Physique,True,False,2025,2024-04-05
EQP-01700,CLI-01700,Google,Pixel 8 Pro 5G,355482151074479,208101397640372,893310441725189101,Nano-SIM Physique,True,True,2025,2023-02-20
EQP-01701,CLI-01701,Samsung,Galaxy A55 5G,358806527900396,208102858548819,893310231864499689,eSIM Virtuelle,True,False,2025,2023-07-22
EQP-01702,CLI-01702,Apple,iPhone 14 5G,359643203574210,208108291388935,893310283397268001,Nano-SIM Physique,True,False,2024,2024-02-09
EQP-01703,CLI-01703,Apple,iPhone 14 5G,355883149290444,208103288191950,893310617098366434,eSIM Virtuelle,True,False,2024,2023-03-01
EQP-01704,CLI-01704,Apple,iPhone 15 Pro 5G,352564008017855,208101711773780,893310361179053893,Nano-SIM Physique,True,True,2025,2024-06-09
EQP-01705,CLI-01705,Apple,iPhone 15 Pro 5G,352687117213060,208101357601097,893310281809776507,Nano-SIM Physique,True,True,2023,2024-03-24
EQP-01706,CLI-01706,Google,Pixel 8 Pro 5G,359489002059105,208103696873606,893310487060998353,Nano-SIM Physique,True,True,2023,2024-05-20
EQP-01707,CLI-01707,Apple,iPhone 15 Pro 5G,357409114964516,208104679687345,893310562514517730,Nano-SIM Physique,True,True,2025,2023-07-17
EQP-01708,CLI-01708,Google,Pixel 8 Pro 5G,359914951449346,208104106068756,893310375644005741,Nano-SIM Physique,True,True,2024,2023-09-02
EQP-01709,CLI-01709,Samsung,Galaxy A55 5G,359398872130366,208109273799544,893310509448710056,eSIM Virtuelle,True,False,2025,2024-07-30
EQP-01710,CLI-01710,Apple,iPhone 14 5G,351571337658968,208103656362482,893310390033433139,eSIM Virtuelle,True,False,2025,2023-02-10
EQP-01711,CLI-01711,Xiaomi,Xiaomi 13 Pro 5G,352561885680811,208109499227030,893310461813547891,Nano-SIM Physique,True,False,2024,2023-05-18
EQP-01712,CLI-01712,Apple,iPhone 15 Pro 5G,352094008757960,208102403550132,893310834123814952,Nano-SIM Physique,True,True,2024,2023-08-25
EQP-01713,CLI-01713,Apple,iPhone 15 Pro 5G,353160925368180,208105531212600,893310278872479674,Nano-SIM Physique,True,True,2025,2024-02-08
EQP-01714,CLI-01714,Samsung,Galaxy A55 5G,353297320084732,208108268605331,893310519648834703,Nano-SIM Physique,True,False,2023,2023-08-20
EQP-01715,CLI-01715,Xiaomi,Xiaomi 13 Pro 5G,356393788055720,208104328718274,893310369544916182,Nano-SIM Physique,True,False,2023,2023-05-26
EQP-01716,CLI-01716,Cisco,Routeur 5G Pro Industrial,356717307365744,208102477529092,893310557668802335,Nano-SIM Physique,True,True,2025,2023-03-05
EQP-01717,CLI-01717,Cisco,Routeur 5G Pro Industrial,353025070494765,208102472505787,893310878631735589,Nano-SIM Physique,True,True,2023,2023-04-30
EQP-01718,CLI-01718,Apple,iPhone 15 Pro 5G,351288057730075,208106802550376,893310990468976363,eSIM Virtuelle,True,True,2023,2023-11-23
EQP-01719,CLI-01719,Google,Pixel 8 Pro 5G,356687861784973,208106629447939,893310500441124652,Nano-SIM Physique,True,True,2023,2023-05-14
EQP-01720,CLI-01720,Xiaomi,Xiaomi 13 Pro 5G,351470190730201,208106002013393,893310299731817928,eSIM Virtuelle,True,False,2024,2023-06-02
EQP-01721,CLI-01721,Samsung,Galaxy A55 5G,351662874224334,208101628643450,893310383738722450,Nano-SIM Physique,True,False,2023,2024-01-17
EQP-01722,CLI-01722,Xiaomi,Xiaomi 13 Pro 5G,354024138265450,208106916183147,893310712842528125,eSIM Virtuelle,True,False,2025,2023-03-12
EQP-01723,CLI-01723,Apple,iPhone 15 Pro 5G,356187365227100,208106730285013,893310812183330467,Nano-SIM Physique,True,True,2025,2024-05-21
EQP-01724,CLI-01724,Apple,iPhone 15 Pro 5G,352155160869460,208106349025004,893310171604581281,Nano-SIM Physique,True,True,2024,2023-10-26
EQP-01725,CLI-01725,Cisco,Routeur 5G Pro Industrial,356125537174212,208106292581286,893310418311114432,eSIM Virtuelle,True,True,2025,2023-12-13
EQP-01726,CLI-01726,Samsung,Galaxy S24 Ultra 5G,353025932841864,208104231004225,893310555260059386,Nano-SIM Physique,True,True,2024,2024-06-27
EQP-01727,CLI-01727,Apple,iPhone 15 Pro 5G,359979943007190,208101176916227,893310970543268234,Nano-SIM Physique,True,True,2024,2024-02-11
EQP-01728,CLI-01728,Google,Pixel 8 Pro 5G,356029655206889,208109399949034,893310519998080412,Nano-SIM Physique,True,True,2023,2023-10-08
EQP-01729,CLI-01729,Cisco,Routeur 5G Pro Industrial,351466060486548,208105121079618,893310905358627871,Nano-SIM Physique,True,True,2023,2023-08-24
EQP-01730,CLI-01730,Samsung,Galaxy A55 5G,358034537427553,208103208195618,893310614865762930,Nano-SIM Physique,True,False,2023,2023-06-14
EQP-01731,CLI-01731,Xiaomi,Xiaomi 13 Pro 5G,358653869825374,208106276239440,893310479415831980,Nano-SIM Physique,True,False,2025,2023-10-30
EQP-01732,CLI-01732,Samsung,Galaxy S24 Ultra 5G,357226624064190,208105292662804,893310775234616321,eSIM Virtuelle,True,True,2023,2024-01-21
EQP-01733,CLI-01733,Google,Pixel 8 Pro 5G,353856077192189,208103196282627,893310320179284819,eSIM Virtuelle,True,True,2025,2024-03-21
EQP-01734,CLI-01734,Samsung,Galaxy S24 Ultra 5G,358202153276443,208109996605838,893310887703599913,eSIM Virtuelle,True,True,2025,2024-05-03
EQP-01735,CLI-01735,Samsung,Galaxy S24 Ultra 5G,359372532445265,208103514458850,893310629328772429,Nano-SIM Physique,True,True,2024,2023-02-04
EQP-01736,CLI-01736,Google,Pixel 8 Pro 5G,356831954785941,208105233969117,893310768107261487,Nano-SIM Physique,True,True,2023,2023-08-10
EQP-01737,CLI-01737,Apple,iPhone 15 Pro 5G,358760763418303,208102631384654,893310664457364135,Nano-SIM Physique,True,True,2024,2023-02-07
EQP-01738,CLI-01738,Apple,iPhone 15 Pro 5G,355405413081837,208106106600714,893310998133686636,Nano-SIM Physique,True,True,2023,2023-01-15
EQP-01739,CLI-01739,Apple,iPhone 14 5G,353576508886618,208107947076513,893310185362577349,Nano-SIM Physique,True,False,2024,2023-01-17
EQP-01740,CLI-01740,Xiaomi,Xiaomi 13 Pro 5G,355227449584952,208103859902031,893310883209666455,eSIM Virtuelle,True,False,2025,2024-05-05
EQP-01741,CLI-01741,Samsung,Galaxy S24 Ultra 5G,357505802380034,208101397192422,893310565709458635,Nano-SIM Physique,True,True,2023,2024-05-03
EQP-01742,CLI-01742,Google,Pixel 8 Pro 5G,352711752276311,208104480028237,893310130793544389,eSIM Virtuelle,True,True,2023,2023-03-05
EQP-01743,CLI-01743,Samsung,Galaxy A55 5G,357674367742815,208102800094907,893310982758237112,eSIM Virtuelle,True,False,2025,2023-01-25
EQP-01744,CLI-01744,Xiaomi,Xiaomi 13 Pro 5G,351946001488726,208103527179090,893310256104022104,Nano-SIM Physique,True,False,2025,2023-12-06
EQP-01745,CLI-01745,Google,Pixel 8 Pro 5G,352497172432518,208101451858670,893310134716529421,Nano-SIM Physique,True,True,2024,2023-06-30
EQP-01746,CLI-01746,Samsung,Galaxy A55 5G,354498801356028,208103582970083,893310333524634695,eSIM Virtuelle,True,False,2025,2024-07-25
EQP-01747,CLI-01747,Apple,iPhone 15 Pro 5G,351337813001194,208109939321580,893310564778234625,Nano-SIM Physique,True,True,2024,2024-08-08
EQP-01748,CLI-01748,Samsung,Galaxy S24 Ultra 5G,357570739994136,208108478182490,893310966035568529,Nano-SIM Physique,True,True,2025,2023-08-28
EQP-01749,CLI-01749,Apple,iPhone 15 Pro 5G,358216638026297,208101507664097,893310840632965885,eSIM Virtuelle,True,True,2023,2023-03-18
EQP-01750,CLI-01750,Apple,iPhone 14 5G,353435960546324,208109524433430,893310915814017881,eSIM Virtuelle,True,False,2024,2023-04-03
EQP-01751,CLI-01751,Cisco,Routeur 5G Pro Industrial,359090099052728,208103068382324,893310501631591092,Nano-SIM Physique,True,True,2024,2024-04-02
EQP-01752,CLI-01752,Cisco,Routeur 5G Pro Industrial,352091285231984,208108347066786,893310649504105314,Nano-SIM Physique,True,True,2024,2024-05-20
EQP-01753,CLI-01753,Apple,iPhone 14 5G,351203961367990,208103098825898,893310969669321298,eSIM Virtuelle,True,False,2023,2024-04-28
EQP-01754,CLI-01754,Apple,iPhone 15 Pro 5G,351252826789117,208107804308200,893310283792482102,Nano-SIM Physique,True,True,2025,2024-03-31
EQP-01755,CLI-01755,Samsung,Galaxy S24 Ultra 5G,351851218949394,208106458647696,893310293131827860,Nano-SIM Physique,True,True,2023,2024-08-02
EQP-01756,CLI-01756,Google,Pixel 8 Pro 5G,357888082727693,208101796579075,893310471516314495,Nano-SIM Physique,True,True,2025,2023-10-12
EQP-01757,CLI-01757,Google,Pixel 8 Pro 5G,354810658237353,208102236640591,893310668529936990,Nano-SIM Physique,True,True,2023,2023-01-02
EQP-01758,CLI-01758,Samsung,Galaxy A55 5G,354527293715999,208106990617658,893310850071544094,Nano-SIM Physique,True,False,2023,2024-03-24
EQP-01759,CLI-01759,Xiaomi,Xiaomi 13 Pro 5G,354967494333006,208102053462991,893310130751690013,eSIM Virtuelle,True,False,2023,2023-02-02
EQP-01760,CLI-01760,Xiaomi,Xiaomi 13 Pro 5G,355172332458993,208107214200217,893310931245892561,eSIM Virtuelle,True,False,2023,2024-04-28
EQP-01761,CLI-01761,Samsung,Galaxy S24 Ultra 5G,358093644489778,208106688634222,893310460093129903,Nano-SIM Physique,True,True,2023,2024-02-26
EQP-01762,CLI-01762,Xiaomi,Xiaomi 13 Pro 5G,351477274985827,208109266713123,893310847933890592,eSIM Virtuelle,True,False,2025,2023-06-10
EQP-01763,CLI-01763,Google,Pixel 8 Pro 5G,351855996172384,208105513398888,893310858528662381,Nano-SIM Physique,True,True,2025,2024-05-29
EQP-01764,CLI-01764,Apple,iPhone 15 Pro 5G,358911802891978,208101901703647,893310126976326616,eSIM Virtuelle,True,True,2023,2024-08-12
EQP-01765,CLI-01765,Apple,iPhone 14 5G,357586767702352,208101197778427,893310643166250023,Nano-SIM Physique,True,False,2023,2024-04-18
EQP-01766,CLI-01766,Apple,iPhone 14 5G,358428098883091,208107982507393,893310493245796915,eSIM Virtuelle,True,False,2025,2024-07-16
EQP-01767,CLI-01767,Cisco,Routeur 5G Pro Industrial,352803483402075,208102865733146,893310959412629894,Nano-SIM Physique,True,True,2024,2023-11-25
EQP-01768,CLI-01768,Xiaomi,Xiaomi 13 Pro 5G,351525818006965,208102648496466,893310191894790112,Nano-SIM Physique,True,False,2024,2024-03-01
EQP-01769,CLI-01769,Xiaomi,Xiaomi 13 Pro 5G,352556687010650,208103241174011,893310889009459591,eSIM Virtuelle,True,False,2023,2023-08-20
EQP-01770,CLI-01770,Samsung,Galaxy A55 5G,359433631693214,208108483926682,893310462053582724,Nano-SIM Physique,True,False,2025,2023-09-24
EQP-01771,CLI-01771,Samsung,Galaxy A55 5G,356409510279807,208103100136603,893310348264497897,Nano-SIM Physique,True,False,2025,2024-03-17
