id_client,nom_client,email_contact,telephone_contact,type_client,siret_entreprise,id_forfait_actuel,nom_forfait_actuel,statut_contrat,score_nps_satisfaction,date_souscription,arpu_mensuel_actuel_eur,arpu_potentiel_5g_max_eur,gain_arpu_potentiel_eur,consommation_donnees_mensuelle_gb,quota_donnees_mensuel_gb,taux_utilisation_quota_mars_pct,frais_hors_forfait_eur,commune,code_departement,nom_region,nb_micro_coupures_reseau_30j,score_risque_churn_pct,score_propension_upsell_5g_pct
CLI-00482,TotalEnergies IT #482,contact.482@company-b2b.fr,+33668474381,B2B_PROFESSIONNEL,45078771047,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-01-06,59.99,74.99,15.0,132.8,150.0,88.5,91.72,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,1,19.0,95.0
CLI-00483,OVHcloud #483,contact.483@company-b2b.fr,+33695038414,B2B_PROFESSIONNEL,45053585898,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2023-06-22,59.99,74.99,15.0,159.8,150.0,106.5,37.66,Strasbourg,67 - Bas-Rhin,Grand Est,9,71.0,95.0
CLI-00484,TotalEnergies IT #484,contact.484@company-b2b.fr,+33642523012,B2B_PROFESSIONNEL,45021983998,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-05-18,59.99,74.99,15.0,127.2,150.0,84.8,78.99,Nantes,44 - Loire-Atlantique,Pays de la Loire,25,98.5,95.0
CLI-00485,Michelin Digital #485,contact.485@company-b2b.fr,+33628322351,B2B_PROFESSIONNEL,45035927438,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-06-24,59.99,74.99,15.0,133.5,150.0,89.0,49.53,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-00486,Stellantis R&D #486,contact.486@company-b2b.fr,+33648300207,B2B_PROFESSIONNEL,45011101367,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2024-07-26,59.99,74.99,15.0,158.6,150.0,105.7,21.88,Toulouse,31 - Haute-Garonne,Occitanie,1,39.0,95.0
CLI-00487,Michelin Digital #487,contact.487@company-b2b.fr,+33657479751,B2B_PROFESSIONNEL,45060383927,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2024-06-22,59.99,74.99,15.0,140.1,150.0,93.4,67.83,Rennes,35 - Ille-et-Vilaine,Bretagne,12,63.0,95.0
CLI-00488,Thales Optronics #488,contact.488@company-b2b.fr,+33625486258,B2B_PROFESSIONNEL,45078597954,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-08-07,59.99,74.99,15.0,145.2,150.0,96.8,93.62,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-00489,Atos Worldline #489,contact.489@company-b2b.fr,+33697343848,B2B_PROFESSIONNEL,45078344250,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2023-02-23,59.99,74.99,15.0,138.0,150.0,92.0,28.86,Strasbourg,67 - Bas-Rhin,Grand Est,3,27.0,95.0
CLI-00490,Thales Optronics #490,contact.490@company-b2b.fr,+33627174683,B2B_PROFESSIONNEL,45087418263,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-06-23,59.99,74.99,15.0,153.6,150.0,102.4,23.39,Montpellier,34 - Hérault,Occitanie,2,43.0,95.0
CLI-00491,Airbus Cyber #491,contact.491@company-b2b.fr,+33615585139,B2B_PROFESSIONNEL,45025141943,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-11-05,59.99,74.99,15.0,133.7,150.0,89.1,63.4,Strasbourg,67 - Bas-Rhin,Grand Est,19,91.0,95.0
CLI-00492,Sanofi Pharma #492,contact.492@company-b2b.fr,+33652944459,B2B_PROFESSIONNEL,45050039086,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-08-15,59.99,74.99,15.0,140.4,150.0,93.6,85.61,Paris,75 - Paris,Île-de-France,1,19.0,95.0
CLI-00493,OVHcloud #493,contact.493@company-b2b.fr,+33692741694,B2B_PROFESSIONNEL,45013913363,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-08-14,59.99,74.99,15.0,125.7,150.0,83.8,45.91,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,11,59.0,95.0
CLI-00494,Michelin Digital #494,contact.494@company-b2b.fr,+33667180784,B2B_PROFESSIONNEL,45097747419,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2023-09-01,59.99,74.99,15.0,136.9,150.0,91.3,73.34,Paris,75 - Paris,Île-de-France,20,95.0,95.0
CLI-00495,Capgemini Engineering #495,contact.495@company-b2b.fr,+33675262147,B2B_PROFESSIONNEL,45020969598,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-01-28,59.99,74.99,15.0,183.4,150.0,122.3,46.99,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,1,39.0,95.0
CLI-00496,Capgemini Engineering #496,contact.496@company-b2b.fr,+33628559950,B2B_PROFESSIONNEL,45027300874,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-09-30,59.99,74.99,15.0,131.8,150.0,87.9,38.65,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-00497,Capgemini Engineering #497,contact.497@company-b2b.fr,+33680981820,B2B_PROFESSIONNEL,45049998008,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2024-06-11,59.99,74.99,15.0,185.1,150.0,123.4,83.41,Montpellier,34 - Hérault,Occitanie,1,39.0,95.0
CLI-00498,Stellantis R&D #498,contact.498@company-b2b.fr,+33627279665,B2B_PROFESSIONNEL,45045097677,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-05-26,59.99,74.99,15.0,169.7,150.0,113.1,74.96,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,6,59.0,95.0
CLI-00499,Thales Optronics #499,contact.499@company-b2b.fr,+33664683217,B2B_PROFESSIONNEL,45069746946,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-02-21,59.99,74.99,15.0,128.4,150.0,85.6,25.96,Paris,75 - Paris,Île-de-France,0,15.0,95.0
CLI-00500,Airbus Cyber #500,contact.500@company-b2b.fr,+33636542860,B2B_PROFESSIONNEL,45028557597,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-06-01,59.99,74.99,15.0,167.2,150.0,111.5,36.97,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,1,39.0,95.0
CLI-00501,Capgemini Engineering #501,contact.501@company-b2b.fr,+33661164375,B2B_PROFESSIONNEL,45011204859,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2023-04-09,59.99,74.99,15.0,128.7,150.0,85.8,34.33,Rennes,35 - Ille-et-Vilaine,Bretagne,3,27.0,95.0
CLI-00502,Sanofi Pharma #502,contact.502@company-b2b.fr,+33654008847,B2B_PROFESSIONNEL,45091797894,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2023-04-11,59.99,74.99,15.0,166.5,150.0,111.0,64.17,Montpellier,34 - Hérault,Occitanie,7,63.0,95.0
CLI-00503,Atos Worldline #503,contact.503@company-b2b.fr,+33687153303,B2B_PROFESSIONNEL,45062186691,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-05-21,59.99,74.99,15.0,172.2,150.0,114.8,31.1,Toulouse,31 - Haute-Garonne,Occitanie,2,43.0,95.0
CLI-00504,TotalEnergies IT #504,contact.504@company-b2b.fr,+33644886871,B2B_PROFESSIONNEL,45091670053,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2024-01-31,59.99,74.99,15.0,154.5,150.0,103.0,84.07,Montpellier,34 - Hérault,Occitanie,0,35.0,95.0
CLI-00505,Dassault Systems #505,contact.505@company-b2b.fr,+33641757097,B2B_PROFESSIONNEL,45078486365,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-04-12,59.99,74.99,15.0,157.1,150.0,104.7,59.72,Lille,59 - Nord,Hauts-de-France,0,35.0,95.0
CLI-00506,TotalEnergies IT #506,contact.506@company-b2b.fr,+33681718314,B2B_PROFESSIONNEL,45060811271,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-03-14,59.99,74.99,15.0,143.8,150.0,95.9,90.04,Lille,59 - Nord,Hauts-de-France,19,91.0,95.0
CLI-00507,Dassault Systems #507,contact.507@company-b2b.fr,+33633278948,B2B_PROFESSIONNEL,45048445001,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-08-01,59.99,74.99,15.0,135.4,150.0,90.3,38.42,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-00508,Stellantis R&D #508,contact.508@company-b2b.fr,+33673438442,B2B_PROFESSIONNEL,45086438199,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-05-01,59.99,74.99,15.0,124.2,150.0,82.8,36.37,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,3,27.0,95.0
CLI-00509,Sanofi Pharma #509,contact.509@company-b2b.fr,+33627222342,B2B_PROFESSIONNEL,45088361320,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-01-15,59.99,74.99,15.0,149.7,150.0,99.8,21.74,Rennes,35 - Ille-et-Vilaine,Bretagne,3,27.0,95.0
CLI-00510,OVHcloud #510,contact.510@company-b2b.fr,+33628996035,B2B_PROFESSIONNEL,45079768629,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2023-04-02,59.99,74.99,15.0,172.2,150.0,114.8,53.52,Toulouse,31 - Haute-Garonne,Occitanie,3,47.0,95.0
CLI-00511,OVHcloud #511,contact.511@company-b2b.fr,+33676597471,B2B_PROFESSIONNEL,45099954403,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-07-11,59.99,74.99,15.0,177.0,150.0,118.0,66.18,Rennes,35 - Ille-et-Vilaine,Bretagne,11,79.0,95.0
CLI-00512,Airbus Cyber #512,contact.512@company-b2b.fr,+33663649644,B2B_PROFESSIONNEL,45077954309,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-02-25,59.99,74.99,15.0,165.8,150.0,110.5,22.15,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,10,75.0,95.0
CLI-00513,Dassault Systems #513,contact.513@company-b2b.fr,+33660379397,B2B_PROFESSIONNEL,45050036950,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-09-18,59.99,74.99,15.0,125.8,150.0,83.9,83.69,Paris,75 - Paris,Île-de-France,0,15.0,95.0
CLI-00514,Stellantis R&D #514,contact.514@company-b2b.fr,+33679538569,B2B_PROFESSIONNEL,45084821336,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-01-03,59.99,74.99,15.0,166.2,150.0,110.8,53.4,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1,39.0,95.0
CLI-00515,Airbus Cyber #515,contact.515@company-b2b.fr,+33676659817,B2B_PROFESSIONNEL,45070675381,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-11-04,59.99,74.99,15.0,176.6,150.0,117.7,63.73,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,13,87.0,95.0
CLI-00516,Capgemini Engineering #516,contact.516@company-b2b.fr,+33658350970,B2B_PROFESSIONNEL,45094475827,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-10-28,59.99,74.99,15.0,162.9,150.0,108.6,58.8,Lille,59 - Nord,Hauts-de-France,1,39.0,95.0
CLI-00517,Atos Worldline #517,contact.517@company-b2b.fr,+33682253984,B2B_PROFESSIONNEL,45069593621,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-06-17,59.99,74.99,15.0,124.7,150.0,83.1,81.66,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,22,98.5,95.0
CLI-00518,Sanofi Pharma #518,contact.518@company-b2b.fr,+33673400743,B2B_PROFESSIONNEL,45049443368,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2024-06-30,59.99,74.99,15.0,141.0,150.0,94.0,18.58,Toulouse,31 - Haute-Garonne,Occitanie,2,23.0,95.0
CLI-00519,Capgemini Engineering #519,contact.519@company-b2b.fr,+33684224733,B2B_PROFESSIONNEL,45085141753,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2024-02-27,59.99,74.99,15.0,180.6,150.0,120.4,23.31,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,7,63.0,95.0
CLI-00520,Michelin Digital #520,contact.520@company-b2b.fr,+33649354536,B2B_PROFESSIONNEL,45041531810,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-08-06,59.99,74.99,15.0,155.7,150.0,103.8,79.33,Rennes,35 - Ille-et-Vilaine,Bretagne,3,47.0,95.0
CLI-00521,Michelin Digital #521,contact.521@company-b2b.fr,+33648128074,B2B_PROFESSIONNEL,45068744835,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-04-03,59.99,74.99,15.0,177.0,150.0,118.0,32.44,Lille,59 - Nord,Hauts-de-France,3,47.0,95.0
CLI-00522,Dassault Systems #522,contact.522@company-b2b.fr,+33652104252,B2B_PROFESSIONNEL,45095195281,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-10-10,59.99,74.99,15.0,152.8,150.0,101.9,82.6,Rennes,35 - Ille-et-Vilaine,Bretagne,21,98.5,95.0
CLI-00523,OVHcloud #523,contact.523@company-b2b.fr,+33681848298,B2B_PROFESSIONNEL,45074928513,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-02-20,59.99,74.99,15.0,151.2,150.0,100.8,79.82,Rennes,35 - Ille-et-Vilaine,Bretagne,24,98.5,95.0
CLI-00524,Stellantis R&D #524,contact.524@company-b2b.fr,+33622172658,B2B_PROFESSIONNEL,45071146627,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-09-22,59.99,74.99,15.0,183.4,150.0,122.3,35.62,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,1,39.0,95.0
CLI-00525,Airbus Cyber #525,contact.525@company-b2b.fr,+33689101780,B2B_PROFESSIONNEL,45068915285,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-08-19,59.99,74.99,15.0,180.4,150.0,120.3,71.23,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,21,98.5,95.0
CLI-00526,TotalEnergies IT #526,contact.526@company-b2b.fr,+33638135055,B2B_PROFESSIONNEL,45035173643,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-02-21,59.99,74.99,15.0,186.4,150.0,124.3,61.99,Lille,59 - Nord,Hauts-de-France,16,98.5,95.0
CLI-00527,Stellantis R&D #527,contact.527@company-b2b.fr,+33646577102,B2B_PROFESSIONNEL,45052847432,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-11-21,59.99,74.99,15.0,180.2,150.0,120.1,56.61,Toulouse,31 - Haute-Garonne,Occitanie,8,67.0,95.0
CLI-00528,Dassault Systems #528,contact.528@company-b2b.fr,+33631045309,B2B_PROFESSIONNEL,45075652053,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-01-09,59.99,74.99,15.0,180.2,150.0,120.1,24.92,Paris,75 - Paris,Île-de-France,18,98.5,95.0
CLI-00529,Thales Optronics #529,contact.529@company-b2b.fr,+33698739632,B2B_PROFESSIONNEL,45031648992,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-02-10,59.99,74.99,15.0,157.9,150.0,105.3,56.23,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,2,43.0,95.0
CLI-00530,TotalEnergies IT #530,contact.530@company-b2b.fr,+33610610469,B2B_PROFESSIONNEL,45051861765,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-12-29,59.99,74.99,15.0,129.2,150.0,86.1,34.56,Toulouse,31 - Haute-Garonne,Occitanie,11,59.0,95.0
CLI-00531,Dassault Systems #531,contact.531@company-b2b.fr,+33688765365,B2B_PROFESSIONNEL,45032242446,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-08-17,59.99,74.99,15.0,149.4,150.0,99.6,36.03,Lille,59 - Nord,Hauts-de-France,1,19.0,95.0
CLI-00532,Thales Optronics #532,contact.532@company-b2b.fr,+33671925657,B2B_PROFESSIONNEL,45045665043,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-08-26,59.99,74.99,15.0,124.3,150.0,82.9,45.37,Rennes,35 - Ille-et-Vilaine,Bretagne,2,23.0,95.0
CLI-00533,Capgemini Engineering #533,contact.533@company-b2b.fr,+33639802992,B2B_PROFESSIONNEL,45049824561,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-01-27,59.99,74.99,15.0,177.4,150.0,118.3,19.02,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1,39.0,95.0
CLI-00534,OVHcloud #534,contact.534@company-b2b.fr,+33641603843,B2B_PROFESSIONNEL,45046877890,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-11-15,59.99,74.99,15.0,154.3,150.0,102.9,52.11,Rennes,35 - Ille-et-Vilaine,Bretagne,0,35.0,95.0
CLI-00535,Atos Worldline #535,contact.535@company-b2b.fr,+33661227971,B2B_PROFESSIONNEL,45084138073,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-11-05,59.99,74.99,15.0,148.3,150.0,98.9,55.77,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,24,98.5,95.0
CLI-00536,Capgemini Engineering #536,contact.536@company-b2b.fr,+33679466325,B2B_PROFESSIONNEL,45069961738,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-09-09,59.99,74.99,15.0,149.1,150.0,99.4,64.29,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,1,19.0,95.0
CLI-00537,Dassault Systems #537,contact.537@company-b2b.fr,+33618559406,B2B_PROFESSIONNEL,45027420151,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-09-01,59.99,74.99,15.0,181.9,150.0,121.3,69.23,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,16,98.5,95.0
CLI-00538,TotalEnergies IT #538,contact.538@company-b2b.fr,+33636798008,B2B_PROFESSIONNEL,45046926773,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2024-08-22,59.99,74.99,15.0,139.7,150.0,93.1,73.15,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-00539,Atos Worldline #539,contact.539@company-b2b.fr,+33617360449,B2B_PROFESSIONNEL,45099750605,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-06-11,59.99,74.99,15.0,125.7,150.0,83.8,27.84,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-00540,OVHcloud #540,contact.540@company-b2b.fr,+33624046712,B2B_PROFESSIONNEL,45074743873,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-01-21,59.99,74.99,15.0,174.8,150.0,116.5,62.45,Lille,59 - Nord,Hauts-de-France,9,71.0,95.0
CLI-00541,Atos Worldline #541,contact.541@company-b2b.fr,+33696193281,B2B_PROFESSIONNEL,45099297308,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-05-18,59.99,74.99,15.0,162.4,150.0,108.3,54.2,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,2,43.0,95.0
CLI-00542,Thales Optronics #542,contact.542@company-b2b.fr,+33643400498,B2B_PROFESSIONNEL,45088263565,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-03-12,59.99,74.99,15.0,139.5,150.0,93.0,19.12,Toulouse,31 - Haute-Garonne,Occitanie,13,67.0,95.0
CLI-00543,Atos Worldline #543,contact.543@company-b2b.fr,+33633119940,B2B_PROFESSIONNEL,45088759650,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2023-06-16,59.99,74.99,15.0,128.1,150.0,85.4,37.63,Nantes,44 - Loire-Atlantique,Pays de la Loire,17,83.0,95.0
CLI-00544,Thales Optronics #544,contact.544@company-b2b.fr,+33690245451,B2B_PROFESSIONNEL,45045027599,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-10-27,59.99,74.99,15.0,154.2,150.0,102.8,60.63,Montpellier,34 - Hérault,Occitanie,18,98.5,95.0
CLI-00545,Capgemini Engineering #545,contact.545@company-b2b.fr,+33660942443,B2B_PROFESSIONNEL,45045090384,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2024-03-26,59.99,74.99,15.0,164.7,150.0,109.8,40.47,Rennes,35 - Ille-et-Vilaine,Bretagne,3,47.0,95.0
CLI-00546,Sanofi Pharma #546,contact.546@company-b2b.fr,+33680508381,B2B_PROFESSIONNEL,45035334195,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2024-06-17,59.99,74.99,15.0,175.5,150.0,117.0,46.09,Toulouse,31 - Haute-Garonne,Occitanie,1,39.0,95.0
CLI-00547,Sanofi Pharma #547,contact.547@company-b2b.fr,+33664313793,B2B_PROFESSIONNEL,45046487489,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2024-08-04,59.99,74.99,15.0,142.9,150.0,95.3,83.27,Rennes,35 - Ille-et-Vilaine,Bretagne,1,19.0,95.0
CLI-00548,Sanofi Pharma #548,contact.548@company-b2b.fr,+33687780921,B2B_PROFESSIONNEL,45090329417,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-06-01,59.99,74.99,15.0,140.2,150.0,93.5,24.25,Paris,75 - Paris,Île-de-France,3,27.0,95.0
CLI-00549,Stellantis R&D #549,contact.549@company-b2b.fr,+33631891875,B2B_PROFESSIONNEL,45021029391,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-09-03,59.99,74.99,15.0,124.2,150.0,82.8,70.39,Paris,75 - Paris,Île-de-France,2,23.0,95.0
CLI-00550,Thales Optronics #550,contact.550@company-b2b.fr,+33669244287,B2B_PROFESSIONNEL,45086289953,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-05-22,59.99,74.99,15.0,160.1,150.0,106.7,87.23,Strasbourg,67 - Bas-Rhin,Grand Est,2,43.0,95.0
CLI-00551,Thales Optronics #551,contact.551@company-b2b.fr,+33696209149,B2B_PROFESSIONNEL,45091975349,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2024-03-12,59.99,74.99,15.0,152.2,150.0,101.5,19.96,Montpellier,34 - Hérault,Occitanie,0,35.0,95.0
CLI-00552,Stellantis R&D #552,contact.552@company-b2b.fr,+33648595537,B2B_PROFESSIONNEL,45029486982,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-06-12,59.99,74.99,15.0,186.4,150.0,124.3,43.4,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,25,98.5,95.0
CLI-00553,Atos Worldline #553,contact.553@company-b2b.fr,+33662369807,B2B_PROFESSIONNEL,45058810446,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-04-25,59.99,74.99,15.0,138.8,150.0,92.5,45.91,Strasbourg,67 - Bas-Rhin,Grand Est,13,67.0,95.0
CLI-00554,Capgemini Engineering #554,contact.554@company-b2b.fr,+33659761927,B2B_PROFESSIONNEL,45058502353,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2024-04-15,59.99,74.99,15.0,160.9,150.0,107.3,62.75,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,3,47.0,95.0
CLI-00555,Atos Worldline #555,contact.555@company-b2b.fr,+33664324494,B2B_PROFESSIONNEL,45072367406,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-08-22,59.99,74.99,15.0,160.9,150.0,107.3,39.87,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,43.0,95.0
CLI-00556,Michelin Digital #556,contact.556@company-b2b.fr,+33668208529,B2B_PROFESSIONNEL,45085182417,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-03-13,59.99,74.99,15.0,150.3,150.0,100.2,71.04,Nantes,44 - Loire-Atlantique,Pays de la Loire,10,75.0,95.0
CLI-00557,Atos Worldline #557,contact.557@company-b2b.fr,+33678680207,B2B_PROFESSIONNEL,45014588830,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,6,2024-01-23,59.99,74.99,15.0,149.7,150.0,99.8,31.72,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-00558,Airbus Cyber #558,contact.558@company-b2b.fr,+33658216558,B2B_PROFESSIONNEL,45064972914,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2024-02-14,59.99,74.99,15.0,159.2,150.0,106.1,68.97,Rennes,35 - Ille-et-Vilaine,Bretagne,3,47.0,95.0
CLI-00559,OVHcloud #559,contact.559@company-b2b.fr,+33699364691,B2B_PROFESSIONNEL,45024541051,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2024-01-03,59.99,74.99,15.0,162.4,150.0,108.3,32.95,Montpellier,34 - Hérault,Occitanie,2,43.0,95.0
CLI-00560,Dassault Systems #560,contact.560@company-b2b.fr,+33663682834,B2B_PROFESSIONNEL,45031361787,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-04-13,59.99,74.99,15.0,169.9,150.0,113.3,47.23,Montpellier,34 - Hérault,Occitanie,0,35.0,95.0
CLI-00561,Michelin Digital #561,contact.561@company-b2b.fr,+33656596272,B2B_PROFESSIONNEL,45012035949,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,8,2023-05-02,59.99,74.99,15.0,160.3,150.0,106.9,34.72,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,47.0,95.0
CLI-00562,Sanofi Pharma #562,contact.562@company-b2b.fr,+33645125716,B2B_PROFESSIONNEL,45056183538,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,7,2023-05-31,59.99,74.99,15.0,169.5,150.0,113.0,63.05,Lille,59 - Nord,Hauts-de-France,3,47.0,95.0
CLI-00563,Dassault Systems #563,contact.563@company-b2b.fr,+33651670597,B2B_PROFESSIONNEL,45018043678,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-10-24,59.99,74.99,15.0,129.4,150.0,86.3,81.26,Paris,75 - Paris,Île-de-France,11,59.0,95.0
CLI-00564,Stellantis R&D #564,contact.564@company-b2b.fr,+33639884473,B2B_PROFESSIONNEL,45022612612,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,10,2023-06-30,59.99,74.99,15.0,130.2,150.0,86.8,53.46,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,3,27.0,95.0
CLI-00565,Stellantis R&D #565,contact.565@company-b2b.fr,+33662598040,B2B_PROFESSIONNEL,45090353412,FORF-4G-PRO,Forfait 4G Pro 150 Go,ACTIF,9,2023-07-11,59.99,74.99,15.0,132.3,150.0,88.2,67.19,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,1,19.0,95.0
